branch_code,city,gender,product_category,unit_price,quantity,total_price,gst,payment_method,rating,date,time,day
KOL_02,Kolkata,Female,,837.29,,7535.61,,Debit Card,3.2,2023-11-30,23:25:00,Thursday
VAS_27,Vasai,Female,Electronics,104.23,1.0,104.23,18.76,Debit Card,1.4,2023-09-01,10:22:12,Friday
FAR_23,Faridabad,Female,Clothing,,10.0,1711.4,308.05,Amazon Pay,4.6,2023-12-13,12:11:53,Wednesday
AGR_21,Agra,Male,Electronics,919.99,3.0,2759.97,496.79,Cash,4.2,2025-02-18,11:46:34,Tuesday
VAD_18,Vadodara,Male,Sports Equipment,894.96,3.0,2684.88,483.28,,3.5,2024-11-06,10:23:39,Wednesday
NAG_12,Nagpur,,Baby Products,668.45,5.0,3342.25,601.61,Google Pay,1.8,2024-09-15,16:55:07,Sunday
RAN_35,Ranchi,Male,Sports Equipment,784.19,1.0,784.19,,Mobikwik,,2023-08-19,06:38:01,Saturday
KAN_11,Kanpur,Male,Snacks,,8.0,2222.8,400.1,PhonePe,4.8,2024-06-14,11:23:07,
JAI_08,Jaipur,Female,Fruits & Vegetables,669.72,8.0,5357.76,964.4,Cash,2.8,2024-09-13,17:03:46,Friday
CHE_03,Chennai,Male,Stationery,270.18,2.0,540.36,97.26,Cash,2.1,2024-04-06,10:01:11,Saturday
HOW_36,Howrah,Male,Fruits & Vegetables,226.78,,2041.02,367.38,Credit Card,1.8,2024-11-06,09:02:53,Wednesday
AHM_06,Ahmedabad,Female,Sports Equipment,327.16,4.0,1308.64,235.56,Mobikwik,2.2,2024-12-29,06:50:31,Sunday
VAS_27,Vasai,Male,Frozen Foods,264.54,4.0,1058.16,190.47,Cash,4.3,2024-09-03,14:24:12,Tuesday
HOW_36,Howrah,Female,Household Items,566.79,,,306.07,PhonePe,3.5,2025-06-07,16:38:04,Saturday
VIS_16,Visakhapatnam,Male,Beverages,368.17,1.0,368.17,66.27,Google Pay,4.2,2025-06-19,06:26:05,Thursday
RAN_35,Ranchi,Male,Beverages,695.05,2.0,,250.22,Paytm,,2023-12-05,13:00:54,Tuesday
COI_37,Coimbatore,Male,Clothing,581.56,6.0,3489.36,628.08,PhonePe,3.7,2024-08-17,15:19:19,Saturday
CHE_03,Chennai,Female,Bakery,654.59,10.0,6545.9,1178.26,Debit Card,2.5,2024-12-05,10:41:14,Thursday
MEE_24,Meerut,Male,Health & Wellness,773.17,3.0,2319.51,417.51,Credit Card,2.3,2025-07-12,06:33:45,Saturday
JOD_41,Jodhpur,Female,Household Items,83.36,2.0,166.72,30.01,Mobikwik,2.4,2024-10-12,23:19:30,Saturday
MAD_42,Madurai,Male,Stationery,863.19,7.0,6042.33,1087.62,Google Pay,1.8,2024-05-17,02:34:16,Friday
KOL_02,Kolkata,Female,Clothing,882.46,7.0,6177.22,1111.9,Paytm,2.1,2025-05-31,20:27:03,Saturday
VAS_27,Vasai,Male,Bakery,888.73,,3554.92,639.89,Credit Card,4.8,2024-11-28,15:03:38,Thursday
GHA_19,Ghaziabad,Male,Baby Products,491.44,8.0,3931.52,707.67,Debit Card,4.8,,16:18:39,Sunday
KOL_02,Kolkata,Female,Electronics,295.08,5.0,1475.4,,Credit Card,4.4,2024-07-31,09:06:54,Wednesday
SUR_09,Surat,Female,Baby Products,964.93,4.0,3859.72,694.75,Credit Card,2.6,2024-03-13,23:58:22,Wednesday
MUM_01,Mumbai,Male,Snacks,926.29,8.0,7410.32,1333.86,Debit Card,4.9,2024-06-26,08:55:47,Wednesday
RAI_43,,Female,Household Items,345.46,8.0,2763.68,497.46,Paytm,2.2,2024-07-25,23:54:23,Thursday
AHM_06,Ahmedabad,Male,Household Items,723.14,1.0,723.14,130.17,Amazon Pay,4.6,2024-09-22,05:35:01,Sunday
MAD_42,Madurai,Male,Dairy Products,159.18,2.0,318.36,57.3,Amazon Pay,2.3,2024-04-08,08:08:42,Monday
JAB_38,Jabalpur,Female,Health & Wellness,619.63,8.0,4957.04,892.27,,3.6,2024-08-28,17:27:13,Wednesday
JOD_41,Jodhpur,Female,Sports Equipment,673.34,7.0,4713.38,848.41,Mobikwik,3.0,2025-05-10,18:48:58,Saturday
JAI_08,Jaipur,Female,Electronics,576.7,1.0,576.7,103.81,Paytm,1.6,2025-07-01,13:58:01,Tuesday
JAB_38,Jabalpur,Male,Electronics,669.23,8.0,5353.84,963.69,Mobikwik,3.9,2024-04-30,08:37:41,Tuesday
SOL_46,Solapur,Male,,108.04,2.0,216.08,38.89,Paytm,,2024-05-24,00:38:44,Friday
VAS_27,Vasai,Female,Health & Wellness,826.02,7.0,,1040.79,PhonePe,3.6,2025-07-01,20:00:11,Tuesday
MUM_01,,Female,Bakery,728.28,6.0,4369.68,786.54,Cash,1.7,2024-08-22,17:11:40,Thursday
SUR_09,Surat,Female,Dairy Products,,7.0,,744.42,Mobikwik,2.3,2025-06-12,02:10:37,Thursday
DHA_31,Dhanbad,Male,Home Decor,935.08,8.0,7480.64,1346.52,Amazon Pay,2.3,2023-12-31,02:54:25,Sunday
GHA_19,Ghaziabad,Male,Personal Care,52.85,4.0,211.4,38.05,Google Pay,2.4,2023-12-10,,Sunday
AUR_30,Aurangabad,Female,Stationery,514.75,8.0,4118.0,741.24,Credit Card,2.4,2024-04-24,12:05:05,Wednesday
BAN_04,Bangalore,Female,Stationery,690.01,,2760.04,496.81,Debit Card,4.8,2024-02-21,08:32:25,Wednesday
NOI_40,Noida,Female,Home Decor,,1.0,805.88,145.06,Debit Card,3.5,2024-03-15,10:14:47,Friday
RAJ_25,Rajkot,Male,Frozen Foods,678.33,8.0,5426.64,976.8,Paytm,4.0,2025-04-12,23:50:14,Saturday
,Mumbai,Male,Stationery,68.14,4.0,272.56,49.06,Mobikwik,1.2,2025-05-11,01:38:02,Sunday
DEL_00,Delhi,Male,Fruits & Vegetables,647.54,8.0,5180.32,932.46,PhonePe,2.5,2024-10-05,22:47:45,Saturday
RAI_43,Raipur,Male,Snacks,623.6,9.0,5612.4,1010.23,Amazon Pay,2.3,2023-11-10,14:05:39,Friday
KOL_02,Kolkata,Male,Sports Equipment,79.87,8.0,638.96,115.01,Cash,4.6,2025-01-17,13:30:07,Friday
ALL_34,Allahabad,Male,Frozen Foods,920.52,3.0,2761.56,497.08,Credit Card,4.5,2024-01-15,12:10:47,Monday
AHM_06,Ahmedabad,Female,Home Decor,389.64,4.0,1558.56,280.54,Cash,4.3,2024-02-11,12:45:14,Sunday
MAD_42,Madurai,Female,Bakery,49.76,7.0,348.32,62.7,Mobikwik,1.6,2023-08-18,23:01:18,
PAT_17,Patna,Female,Electronics,911.23,10.0,9112.3,,Debit Card,1.1,2024-01-15,07:06:09,Monday
NAS_22,Nashik,Female,Fruits & Vegetables,933.68,8.0,,,,2.0,2023-10-13,12:10:46,Friday
KAN_11,Kanpur,Male,Electronics,39.88,8.0,319.04,57.43,Paytm,,2025-02-25,15:35:33,Tuesday
HYD_05,Hyderabad,Male,Electronics,,1.0,761.41,137.05,Cash,2.6,2023-09-27,07:17:12,Wednesday
ALL_34,Allahabad,Male,Bakery,422.53,3.0,1267.59,228.17,Cash,,2025-06-23,21:39:57,Monday
AMR_32,Amritsar,Female,Beverages,276.94,2.0,553.88,99.7,Mobikwik,2.3,2023-10-08,04:16:56,Sunday
,Mumbai,Male,Stationery,862.83,,6902.64,1242.48,Cash,1.8,2025-03-11,01:01:57,Tuesday
SOL_46,Solapur,Female,,249.84,10.0,2498.4,449.71,Debit Card,2.3,2024-08-12,14:56:49,Monday
THA_14,Thane,Male,Baby Products,846.14,5.0,4230.7,761.53,Paytm,1.7,2025-04-18,18:49:13,Friday
FAR_23,Faridabad,Female,Fruits & Vegetables,412.79,7.0,2889.53,520.12,Amazon Pay,,2025-05-02,01:29:59,Friday
VAD_18,Vadodara,Female,Bakery,376.14,4.0,1504.56,270.82,Paytm,5.0,2024-12-18,08:24:29,Wednesday
NAS_22,Nashik,Female,Clothing,84.47,9.0,760.23,136.84,,3.4,2024-12-26,19:16:57,Thursday
VIS_16,Visakhapatnam,Female,Snacks,633.44,5.0,3167.2,570.1,Debit Card,3.5,2025-04-28,17:17:08,Monday
DEL_00,Delhi,,Home Decor,565.17,6.0,3391.02,610.38,Credit Card,1.6,,19:55:55,Wednesday
VAR_28,Varanasi,Male,Baby Products,294.86,2.0,589.72,106.15,Cash,1.6,2025-04-05,04:44:06,Saturday
NAS_22,Nashik,Male,Beverages,204.76,1.0,204.76,,Amazon Pay,4.8,2024-03-18,04:54:50,Monday
KAN_11,Kanpur,Male,Baby Products,,4.0,2570.8,462.74,Debit Card,,,01:25:31,Sunday
DEL_00,Delhi,Male,Sports Equipment,712.21,8.0,5697.68,1025.58,Credit Card,5.0,2024-12-13,05:59:40,Friday
,Solapur,Male,Frozen Foods,151.78,10.0,1517.8,273.2,Google Pay,1.3,2024-04-30,17:51:20,Tuesday
JOD_41,Jodhpur,Male,Beverages,459.39,,3215.73,578.83,Amazon Pay,3.3,2025-03-16,,Sunday
IND_13,Indore,Male,Fruits & Vegetables,403.23,3.0,1209.69,217.74,PhonePe,3.2,2024-07-16,19:55:40,Tuesday
JOD_41,Jodhpur,Male,Frozen Foods,458.53,3.0,1375.59,247.61,Amazon Pay,2.2,2024-02-12,05:51:01,Monday
PUN_07,Pune,Female,Frozen Foods,988.09,6.0,5928.54,1067.14,Credit Card,3.2,2025-07-10,01:31:53,Thursday
CHA_45,Chandigarh,Female,Pet Supplies,678.48,5.0,3392.4,610.63,,5.0,2024-07-06,06:38:23,Saturday
,Allahabad,Female,Fruits & Vegetables,431.78,6.0,2590.68,466.32,Paytm,4.4,2023-10-19,00:11:46,Thursday
AGR_21,Agra,Female,Beverages,838.74,8.0,6709.92,1207.79,PhonePe,4.7,2025-02-08,04:46:50,Saturday
NAG_12,Nagpur,Male,Sports Equipment,809.55,3.0,2428.65,437.16,Paytm,3.0,2024-03-05,18:47:37,Tuesday
RAN_35,Ranchi,Female,Stationery,382.86,3.0,1148.58,206.74,Cash,2.6,2024-04-11,06:36:42,Thursday
JOD_41,Jodhpur,Male,Clothing,538.1,10.0,5381.0,968.58,Amazon Pay,,2025-01-23,08:48:25,Thursday
RAN_35,Ranchi,Male,Stationery,269.68,7.0,1887.76,339.8,Cash,1.3,2025-07-16,10:33:27,Wednesday
COI_37,Coimbatore,Female,Electronics,821.23,10.0,8212.3,1478.21,Cash,4.7,2024-09-23,17:05:31,Monday
NOI_40,Noida,Male,Bakery,,10.0,3303.5,594.63,PhonePe,4.7,2024-12-29,16:09:09,Sunday
JOD_41,Jodhpur,Male,Fruits & Vegetables,634.0,1.0,634.0,114.12,Credit Card,3.4,2024-04-12,20:52:01,Friday
SUR_09,Surat,Female,Health & Wellness,877.89,5.0,4389.45,790.1,,3.6,2025-03-30,12:42:48,Sunday
NAG_12,Nagpur,Male,Pet Supplies,256.63,8.0,2053.04,369.55,Cash,4.4,2023-09-22,04:51:05,
AHM_06,Ahmedabad,Female,Frozen Foods,531.8,,4254.4,765.79,Debit Card,1.3,2025-07-04,02:28:38,Friday
,Navi Mumbai,Male,Stationery,978.09,10.0,9780.9,1760.56,Cash,2.5,2025-02-07,22:43:36,Friday
NAG_12,Nagpur,Male,Home Decor,100.34,1.0,100.34,18.06,Cash,4.9,2023-11-03,06:34:12,Friday
AHM_06,Ahmedabad,Female,Pet Supplies,,,1384.2,249.16,PhonePe,4.7,2024-10-22,20:28:24,Tuesday
KOL_02,Kolkata,Male,Stationery,580.1,4.0,2320.4,417.67,Paytm,1.9,2025-03-24,18:14:59,Monday
IND_13,Indore,Male,Sports Equipment,877.81,9.0,7900.29,1422.05,Amazon Pay,1.4,2025-05-22,15:30:00,Thursday
PAT_17,Patna,Male,Bakery,10201.08,14.0,850.09,153.02,Google Pay,2.4,2024-09-05,06:42:44,Thursday
GWA_39,Gwalior,Female,Stationery,155.24,9.0,1397.16,251.49,Mobikwik,2.3,2023-09-11,,Monday
DEL_00,,Male,Frozen Foods,348.63,9.0,3137.67,564.78,Mobikwik,2.2,2024-10-10,05:01:54,Thursday
NAS_22,Nashik,Female,Baby Products,609.6,10.0,6096.0,1097.28,,,2023-10-06,,Friday
CHA_45,Chandigarh,Male,Beverages,118.34,5.0,591.7,106.51,Amazon Pay,4.9,2025-07-01,00:58:06,Tuesday
AHM_06,Ahmedabad,Male,Sports Equipment,708.01,1.0,708.01,127.44,Cash,1.4,2024-08-08,01:59:59,Thursday
ALL_34,Allahabad,Female,Stationery,735.01,3.0,2205.03,396.91,PhonePe,4.3,2024-12-06,03:29:48,Friday
RAN_35,Ranchi,Female,Beverages,703.28,2.0,1406.56,253.18,,4.9,2024-01-27,09:45:14,Saturday
JOD_41,Jodhpur,Male,,267.93,3.0,803.79,144.68,Paytm,3.6,2024-08-21,01:27:21,
BAN_04,Bangalore,Female,Sports Equipment,876.15,9.0,7885.35,1419.36,,1.0,2023-08-31,12:52:21,Thursday
HYD_05,Hyderabad,Female,Household Items,411.75,9.0,3705.75,667.03,Mobikwik,3.1,2025-04-05,15:45:48,Saturday
DHA_31,Dhanbad,Female,Bakery,884.74,6.0,5308.44,955.52,,4.7,2023-10-21,07:28:36,Saturday
GWA_39,Gwalior,Male,Personal Care,422.3,1.0,422.3,76.01,Amazon Pay,4.8,2024-07-08,17:50:24,Monday
DEL_00,Delhi,Female,Electronics,202.82,3.0,608.46,109.52,,4.6,2023-09-26,01:28:16,Tuesday
HYD_05,Hyderabad,Male,Stationery,626.77,4.0,2507.08,451.27,Credit Card,3.9,2024-09-19,05:46:42,Thursday
PAT_17,Patna,Female,Snacks,312.09,10.0,3120.9,561.76,Google Pay,2.1,2024-08-30,,Friday
VAD_18,Vadodara,Female,Home Decor,519.68,1.0,519.68,93.54,PhonePe,4.2,2025-02-09,00:25:28,Sunday
ALL_34,Allahabad,Female,Clothing,304.37,7.0,2130.59,383.51,Debit Card,1.0,2023-10-15,15:53:43,Sunday
GHA_19,Ghaziabad,Female,Household Items,,9.0,7900.56,1422.1,Paytm,4.1,2025-05-06,13:23:16,Tuesday
VAR_28,Varanasi,Female,,949.45,10.0,9494.5,1709.01,Google Pay,2.3,2025-04-23,08:27:52,Wednesday
SRI_29,Srinagar,Male,Electronics,702.49,10.0,7024.9,1264.48,Google Pay,3.7,2025-05-07,16:58:34,Wednesday
LUD_20,Ludhiana,Male,Bakery,848.64,3.0,2545.92,458.27,Google Pay,2.7,2024-09-24,13:58:01,Tuesday
CHA_45,Chandigarh,Male,Clothing,294.92,8.0,2359.36,424.68,Google Pay,2.3,2025-01-03,01:15:38,
SUR_09,Surat,Female,Electronics,714.35,8.0,5714.8,1028.66,,4.2,2024-04-15,15:23:15,Monday
BHO_15,Bhopal,Male,Personal Care,7171.92,112.0,4781.28,860.63,Credit Card,3.9,2025-01-07,15:23:39,Tuesday
RAJ_25,Rajkot,Male,Sports Equipment,814.7,1.0,814.7,146.65,Mobikwik,3.6,2023-12-21,,Thursday
COI_37,Coimbatore,Male,Health & Wellness,741.06,8.0,,1067.13,Credit Card,4.8,2025-07-06,08:14:34,Sunday
KOL_02,Kolkata,Male,Pet Supplies,378.21,9.0,3403.89,612.7,Credit Card,3.9,2025-05-30,07:39:44,Friday
HOW_36,Howrah,Male,Fruits & Vegetables,159.77,5.0,798.85,143.79,Credit Card,3.0,2024-02-02,,Friday
CHA_45,Chandigarh,Female,Home Decor,283.06,10.0,2830.6,509.51,Google Pay,2.3,2025-02-17,05:07:59,Monday
HYD_05,Hyderabad,Female,Stationery,925.71,8.0,7405.68,1333.02,Debit Card,3.3,2024-06-28,17:26:31,Friday
BAN_04,Bangalore,Male,Electronics,470.94,6.0,2825.64,508.62,Paytm,3.7,2024-06-12,02:55:23,Wednesday
VAS_27,Vasai,Male,Fruits & Vegetables,84.7,8.0,,121.97,Credit Card,1.4,2024-09-26,14:22:24,Thursday
RAI_43,Raipur,Male,Sports Equipment,899.23,6.0,5395.38,971.17,Debit Card,2.7,2023-10-15,12:14:59,
RAJ_25,Rajkot,Female,Home Decor,827.97,7.0,5795.79,1043.24,Mobikwik,4.1,2024-12-21,10:28:02,Saturday
AHM_06,Ahmedabad,Female,Personal Care,614.18,7.0,4299.26,773.87,Google Pay,,2024-05-15,08:34:55,Wednesday
LUC_10,,Female,Electronics,811.01,9.0,7299.09,1313.84,Mobikwik,2.5,2025-01-21,21:25:30,Tuesday
NAS_22,Nashik,Male,Sports Equipment,670.51,9.0,6034.59,1086.23,Credit Card,3.1,2024-12-19,06:22:34,Thursday
JAB_38,Jabalpur,Female,Snacks,988.17,3.0,2964.51,533.61,Credit Card,2.3,2025-04-22,15:08:35,Tuesday
VAD_18,Vadodara,Male,Dairy Products,,9.0,788.13,141.86,Credit Card,2.6,2025-01-04,09:58:10,Saturday
NAG_12,Nagpur,Female,Bakery,901.71,2.0,1803.42,324.62,Paytm,4.4,2024-04-01,05:24:16,
JOD_41,Jodhpur,Male,Sports Equipment,878.93,5.0,4394.65,791.04,Mobikwik,2.0,,18:05:35,Friday
RAI_43,Raipur,Male,Household Items,492.79,10.0,4927.9,887.02,Credit Card,3.0,2023-09-12,,Tuesday
RAI_43,,Female,Beverages,174.62,9.0,1571.58,282.88,Mobikwik,4.1,2024-05-22,07:19:03,Wednesday
HUB_47,Hubli–Dharwad,Male,Bakery,411.12,28.0,68.52,12.33,Credit Card,1.9,2024-07-12,02:19:26,Friday
PAT_17,Patna,Male,Home Decor,350.78,9.0,3157.02,568.26,Mobikwik,3.0,2024-02-19,13:31:03,Monday
LUD_20,Ludhiana,Male,Snacks,245.1,8.0,1960.8,352.94,Paytm,2.7,2024-03-22,02:17:10,Friday
DEL_00,Delhi,Female,Snacks,28.12,9.0,,45.55,Amazon Pay,3.5,2025-06-02,00:39:03,Monday
SOL_46,Solapur,Female,Personal Care,752.46,,2257.38,406.33,Google Pay,1.2,2023-08-02,07:16:29,Wednesday
AGR_21,Agra,Female,Frozen Foods,600.79,4.0,2403.16,432.57,Debit Card,,2024-09-28,01:05:33,Saturday
BAN_04,Bangalore,Female,Baby Products,27.47,6.0,164.82,29.67,Cash,3.1,2024-04-25,22:16:35,Thursday
SRI_29,Srinagar,Female,Baby Products,298.02,1.0,298.02,53.64,Credit Card,4.1,2025-02-28,06:44:10,Friday
KOL_02,Kolkata,Male,Beverages,654.2,4.0,2616.8,471.02,Paytm,4.1,2023-12-06,,Wednesday
KAL_26,Kalyan,Male,Sports Equipment,,6.0,2957.04,532.27,Paytm,5.0,2025-07-17,16:47:39,Thursday
VAS_27,Vasai,Female,Household Items,6765.719999999999,112.0,4510.48,811.89,Google Pay,1.6,2024-08-27,10:43:37,Tuesday
NAG_12,Nagpur,Male,Baby Products,714.44,,7144.4,1285.99,Paytm,3.3,2024-07-31,06:21:16,Wednesday
AGR_21,Agra,Male,Dairy Products,957.72,9.0,8619.48,1551.51,Mobikwik,3.0,2025-04-30,02:49:13,Wednesday
DHA_31,Dhanbad,Female,Home Decor,1979.16,,1154.51,207.81,Paytm,4.9,2024-01-07,00:05:18,Sunday
RAI_43,Raipur,,Stationery,802.09,2.0,1604.18,288.75,Credit Card,,2023-12-08,09:49:14,Friday
PAT_17,Patna,,Pet Supplies,583.4,9.0,5250.6,945.11,Paytm,1.2,2024-10-22,12:32:07,Tuesday
HYD_05,Hyderabad,Female,Fruits & Vegetables,527.17,7.0,3690.19,664.23,PhonePe,1.4,2024-06-29,17:09:06,Saturday
KOL_02,Kolkata,Female,Household Items,748.94,3.0,2246.82,404.43,Paytm,3.6,2024-06-07,20:00:39,Friday
ALL_34,Allahabad,Male,Stationery,99.9,7.0,699.3,125.87,Google Pay,2.8,2024-12-13,10:28:36,Friday
MUM_01,Mumbai,Male,Baby Products,736.11,3.0,,397.5,Google Pay,3.3,2023-12-25,10:03:27,Monday
GWA_39,Gwalior,Male,Bakery,733.57,6.0,4401.42,792.26,PhonePe,1.4,2024-06-10,00:13:24,Monday
SUR_09,Surat,Female,Household Items,133.82,8.0,1070.56,192.7,Debit Card,3.2,2023-10-17,12:36:58,Tuesday
THA_14,,Female,Clothing,585.87,2.0,1171.74,210.91,PhonePe,4.8,2024-02-01,14:15:08,Thursday
NAV_33,Navi Mumbai,Female,Fruits & Vegetables,363.88,2.0,727.76,131.0,Mobikwik,2.7,2023-11-09,11:29:39,Thursday
BHO_15,Bhopal,Female,Clothing,807.88,5.0,4039.4,727.09,Cash,2.7,2024-08-08,02:07:47,Thursday
NAG_12,Nagpur,Male,Electronics,363.63,8.0,2909.04,523.63,Google Pay,1.9,2023-09-20,19:52:46,Wednesday
THA_14,Thane,Female,Electronics,881.43,4.0,3525.72,634.63,Google Pay,4.4,,03:57:13,Sunday
NOI_40,Noida,Male,Dairy Products,515.99,7.0,3611.93,650.15,Amazon Pay,3.9,2025-07-18,03:14:23,Friday
,Hyderabad,Female,Electronics,447.16,10.0,4471.6,804.89,Amazon Pay,1.9,2025-06-04,04:47:35,Wednesday
CHE_03,Chennai,Male,Baby Products,529.61,9.0,4766.49,857.97,Debit Card,1.3,2023-09-02,12:21:59,Saturday
CHE_03,Chennai,Female,Home Decor,549.24,6.0,3295.44,593.18,Mobikwik,4.4,2024-10-28,20:02:16,Monday
GWA_39,Gwalior,Male,Household Items,896.09,3.0,2688.27,483.89,Paytm,4.9,,23:24:45,Tuesday
AMR_32,Amritsar,Female,,553.01,4.0,2212.04,398.17,Cash,2.7,2024-02-19,19:36:59,Monday
GWA_39,Gwalior,,Bakery,626.58,3.0,1879.74,338.35,,4.6,2023-09-23,07:13:03,Saturday
HOW_36,Howrah,Male,Health & Wellness,502.43,3.0,1507.29,271.31,Mobikwik,1.2,2024-07-08,17:11:39,Monday
CHE_03,Chennai,Female,Health & Wellness,676.44,4.0,2705.76,487.04,Mobikwik,1.8,2024-06-03,22:46:19,Monday
KOL_02,,Female,Health & Wellness,781.19,8.0,6249.52,1124.91,Google Pay,4.5,2025-03-18,06:21:31,Tuesday
KAN_11,Kanpur,Male,Fruits & Vegetables,990.48,2.0,1980.96,356.57,Mobikwik,2.0,2024-08-23,04:34:57,Friday
NAS_22,Nashik,Male,,255.71,7.0,1789.97,,Cash,3.0,2025-02-01,05:31:14,Saturday
ALL_34,Allahabad,Female,Household Items,971.09,1.0,971.09,174.8,PhonePe,4.2,2023-12-31,20:48:12,Sunday
AUR_30,Aurangabad,Female,Fruits & Vegetables,981.08,3.0,2943.24,529.78,PhonePe,2.9,2025-01-01,09:19:07,Wednesday
THA_14,Thane,Female,Frozen Foods,138.98,1.0,138.98,25.02,PhonePe,1.9,2024-07-06,23:06:03,Saturday
SOL_46,Solapur,Male,Baby Products,785.9,2.0,1571.8,282.92,Amazon Pay,3.1,2024-04-16,11:47:33,Tuesday
VAR_28,Varanasi,Male,Clothing,765.05,2.0,1530.1,275.42,Google Pay,4.8,2025-07-04,06:16:02,Friday
HYD_05,Hyderabad,Male,Dairy Products,699.29,6.0,4195.74,755.23,Credit Card,3.5,2024-06-18,21:06:10,Tuesday
SUR_09,Surat,Female,Dairy Products,282.98,9.0,2546.82,458.43,Mobikwik,4.0,2025-05-24,05:45:33,Saturday
HYD_05,Hyderabad,Male,Home Decor,32.99,10.0,329.9,59.38,Debit Card,4.6,2025-03-20,20:19:12,Thursday
LUD_20,Ludhiana,Female,Bakery,202.78,5.0,1013.9,182.5,Debit Card,1.2,2024-07-10,08:23:45,Wednesday
IND_13,Indore,Male,Clothing,946.21,1.0,946.21,170.32,Paytm,4.0,2024-06-09,04:15:40,Sunday
DHA_31,Dhanbad,Female,Personal Care,281.44,10.0,2814.4,506.59,Cash,2.8,2025-01-15,06:58:41,Wednesday
COI_37,Coimbatore,Female,Beverages,602.57,10.0,6025.7,1084.63,Google Pay,3.6,2023-08-01,00:01:16,Tuesday
JAB_38,Jabalpur,Female,Fruits & Vegetables,262.44,6.0,1574.64,283.44,Cash,1.3,2025-03-02,02:26:04,Sunday
DHA_31,Dhanbad,Male,Bakery,715.67,6.0,4294.02,772.92,Credit Card,4.1,2024-06-02,04:25:06,Sunday
RAJ_25,Rajkot,Male,Stationery,47.96,8.0,383.68,69.06,PhonePe,4.6,2024-11-15,15:57:31,Friday
MAD_42,Madurai,Male,Stationery,688.71,9.0,6198.39,1115.71,Cash,1.6,2024-02-03,23:05:08,Saturday
FAR_23,Faridabad,Female,Clothing,4571.4,42.0,1142.85,205.71,Debit Card,1.7,2025-04-28,09:24:24,Monday
NOI_40,Noida,Female,Baby Products,483.67,4.0,1934.68,348.24,Amazon Pay,3.2,2025-02-17,17:11:11,Monday
MAD_42,Madurai,Male,Home Decor,735.28,10.0,7352.8,1323.5,Paytm,1.6,2025-02-28,03:54:14,Friday
AGR_21,Agra,Female,Health & Wellness,86.87,1.0,86.87,15.64,Amazon Pay,4.8,2023-12-20,22:44:33,
KAN_11,Kanpur,Female,Home Decor,243.98,2.0,487.96,87.83,Cash,3.1,2024-09-08,09:58:49,Sunday
MAD_42,Madurai,Female,,366.13,,1830.65,329.52,Google Pay,,2024-03-01,13:41:10,Friday
VAD_18,Vadodara,Female,Bakery,359.93,10.0,,647.87,Cash,1.9,2025-05-30,03:24:23,Friday
NAV_33,Navi Mumbai,Female,Electronics,979.5,9.0,8815.5,1586.79,Credit Card,1.5,2024-12-05,05:54:42,Thursday
FAR_23,Faridabad,Female,Beverages,528.61,5.0,2643.05,475.75,PhonePe,1.1,2024-06-16,13:39:38,Sunday
JOD_41,Jodhpur,Male,Dairy Products,380.46,,1141.38,,Amazon Pay,2.1,2024-06-23,04:59:14,Sunday
RAJ_25,Rajkot,Male,Bakery,253.73,6.0,1522.38,274.03,Cash,4.2,2025-06-30,12:18:36,Monday
DEL_00,Delhi,Male,Beverages,688.08,5.0,3440.4,619.27,Google Pay,1.8,2024-07-22,07:44:24,Monday
KAN_11,Kanpur,Male,Personal Care,971.94,6.0,5831.64,1049.7,PhonePe,4.9,2025-05-22,18:21:22,Thursday
JOD_41,Jodhpur,Female,Frozen Foods,812.22,6.0,4873.32,877.2,Credit Card,2.4,2025-02-16,01:14:12,Sunday
COI_37,Coimbatore,Female,Home Decor,602.38,4.0,2409.52,433.71,Credit Card,1.3,,11:32:48,Sunday
NOI_40,Noida,Female,Baby Products,594.4,4.0,2377.6,427.97,Mobikwik,1.7,2023-10-01,05:03:16,Sunday
SOL_46,Solapur,,Baby Products,623.88,8.0,4991.04,898.39,PhonePe,4.5,2023-08-12,,Saturday
GWA_39,Gwalior,Female,Clothing,537.45,3.0,1612.35,290.22,Credit Card,4.8,2024-03-26,20:01:01,Tuesday
AGR_21,Agra,Male,Health & Wellness,218.0,6.0,1308.0,235.44,Cash,3.4,2023-09-02,09:42:04,Saturday
VAS_27,Vasai,Male,Stationery,405.89,7.0,2841.23,511.42,Cash,1.2,2023-11-06,15:45:36,Monday
RAJ_25,Rajkot,Female,Electronics,296.6,,593.2,106.78,Amazon Pay,3.6,2024-11-02,23:26:51,Saturday
VAS_27,Vasai,Male,,201.19,8.0,1609.52,289.71,Cash,3.2,2025-07-04,07:14:20,Friday
SUR_09,,Female,Pet Supplies,285.29,3.0,855.87,154.06,Paytm,2.7,2023-12-16,23:30:06,Saturday
DEL_00,Delhi,Female,Household Items,340.81,9.0,3067.29,552.11,Amazon Pay,1.4,2024-12-30,14:50:08,Monday
LUC_10,Lucknow,Female,Home Decor,68.11,10.0,681.1,122.6,Cash,3.9,2024-12-03,00:25:06,Tuesday
SOL_46,Solapur,Male,Household Items,,8.0,1944.64,350.04,Cash,1.1,,07:05:50,Thursday
JAI_08,Jaipur,Female,Personal Care,426.75,3.0,1280.25,230.44,Amazon Pay,3.7,,01:24:44,Friday
NOI_40,Noida,Male,Sports Equipment,617.36,,,111.12,,,2024-07-13,09:45:57,Saturday
