Unnamed: 0,branch_code,city,gender,product_category,unit_price,quantity,total_price,gst,payment_method,rating,date,time,day
211,MEE_24,Meerut,Female,Home Decor,805.65,6.0,4833.9,870.1,Paytm,3.7,2025-05-27,09:00:53,Tuesday
212,BAN_04,Bangalore,Male,Home Decor,,5.0,,194.6,Debit Card,3.4,2024-09-28,06:31:29,Saturday
213,AMR_32,Amritsar,Male,Dairy Products,561.84,6.0,3371.04,606.79,,3.3,2023-09-03,03:53:35,Sunday
214,VAD_18,Vadodara,Female,Bakery,421.5,9.0,3793.5,682.83,Mobikwik,3.0,2023-10-31,08:55:06,Tuesday
215,LUD_20,Ludhiana,Female,Household Items,345.43,8.0,2763.44,497.42,Credit Card,1.5,,09:49:22,Sunday
216,LUD_20,Ludhiana,Male,Bakery,794.9,2.0,1589.8,286.16,PhonePe,4.5,2024-06-18,15:58:03,Tuesday
217,AUR_30,Aurangabad,Female,Dairy Products,988.39,5.0,,889.55,Google Pay,4.5,2024-07-13,,
218,JOD_41,Jodhpur,Female,Health & Wellness,874.78,5.0,4373.9,787.3,Google Pay,3.3,2025-03-24,17:51:26,Monday
219,DHA_31,Dhanbad,Male,Home Decor,968.65,7.0,6780.55,1220.5,Amazon Pay,3.8,2024-09-19,17:07:14,Thursday
220,NAS_22,Nashik,Female,Stationery,330.67,8.0,2645.36,,Paytm,,2023-08-23,16:59:29,Wednesday
221,,Ghaziabad,Male,Pet Supplies,760.82,8.0,6086.56,,Paytm,2.0,2024-01-19,03:25:11,Friday
222,HYD_05,Hyderabad,Male,Stationery,871.7,8.0,6973.6,1255.25,Mobikwik,3.7,2024-03-20,09:54:41,Wednesday
223,,Srinagar,Male,Home Decor,761.02,6.0,4566.12,821.9,Mobikwik,4.6,2023-09-23,14:19:03,Saturday
224,MAD_42,Madurai,Female,Dairy Products,932.42,8.0,7459.36,1342.68,Credit Card,3.6,2023-12-07,07:37:18,Thursday
225,AGR_21,Agra,Female,Frozen Foods,,9.0,6226.11,,Debit Card,1.3,,20:29:44,Saturday
226,RAI_43,Raipur,,Frozen Foods,453.14,6.0,2718.84,489.39,Cash,4.6,2025-04-23,22:32:55,
227,SOL_46,Solapur,Male,Health & Wellness,,9.0,1983.15,356.97,Debit Card,1.3,2023-07-26,12:17:11,Wednesday
228,LUD_20,Ludhiana,Male,Personal Care,735.79,,2943.16,529.77,Amazon Pay,4.0,2025-03-29,17:34:15,Saturday
229,,Chandigarh,Male,Sports Equipment,791.49,4.0,3165.96,569.87,Google Pay,2.8,2023-10-19,16:04:16,
230,AGR_21,Agra,,Electronics,869.68,10.0,8696.8,1565.42,PhonePe,2.7,2023-12-19,05:19:41,Tuesday
231,DHA_31,Dhanbad,Male,Beverages,187.84,8.0,1502.72,270.49,Paytm,4.1,2024-08-31,20:50:09,Saturday
232,IND_13,Indore,Male,Health & Wellness,173.4,4.0,693.6,124.85,Amazon Pay,1.3,,11:36:19,Monday
233,ALL_34,Allahabad,Female,Beverages,3420.84,56.0,,205.25,Debit Card,3.8,2025-01-09,05:46:46,Thursday
234,DHA_31,Dhanbad,Female,Clothing,449.29,7.0,3145.03,566.11,,1.4,2024-09-07,06:15:08,Saturday
235,SUR_09,Surat,,Bakery,558.97,1.0,558.97,100.61,Debit Card,1.9,2025-05-05,20:57:26,Monday
236,SRI_29,Srinagar,Female,Stationery,201.71,6.0,1210.26,,PhonePe,1.9,2024-12-01,01:31:01,Sunday
237,THA_14,Thane,Male,Fruits & Vegetables,114.7,4.0,458.8,82.58,Paytm,2.2,2024-04-28,11:07:58,Sunday
238,RAI_43,Raipur,,Baby Products,714.59,7.0,5002.13,900.38,Google Pay,,2023-09-25,09:59:49,Monday
239,KAN_11,Kanpur,Female,,485.62,6.0,2913.72,524.47,Paytm,2.4,2025-03-09,12:29:50,Sunday
240,SRI_29,Srinagar,Male,Stationery,736.18,6.0,4417.08,795.07,Amazon Pay,3.4,2024-12-04,16:07:50,Wednesday
241,VAR_28,Varanasi,Male,Personal Care,397.41,8.0,3179.28,572.27,PhonePe,2.7,2024-11-04,07:55:46,Monday
242,HOW_36,,Male,Stationery,527.45,4.0,2109.8,379.76,Mobikwik,4.8,2024-09-23,20:57:10,Monday
243,KOL_02,Kolkata,Male,Personal Care,269.88,6.0,1619.28,291.47,Paytm,4.7,2023-09-06,11:17:43,Wednesday
244,DEL_00,Delhi,Male,Dairy Products,491.66,2.0,983.32,177.0,Cash,1.2,2023-12-01,09:51:24,Friday
245,SRI_29,Srinagar,Male,Dairy Products,203.64,2.0,407.28,73.31,PhonePe,3.7,2024-05-02,07:17:56,Thursday
246,ALL_34,Allahabad,Female,Bakery,653.39,2.0,1306.78,,Cash,4.8,2024-11-01,15:56:03,Friday
247,LUC_10,Lucknow,Male,Frozen Foods,267.11,,267.11,48.08,Cash,4.3,2023-11-20,,Monday
248,,Amritsar,Female,Baby Products,638.13,10.0,6381.3,1148.63,Debit Card,2.8,2023-12-08,17:43:31,
249,FAR_23,Faridabad,Male,Stationery,376.94,5.0,1884.7,339.25,,1.6,2023-08-29,21:01:44,Tuesday
250,AMR_32,Amritsar,Female,Dairy Products,386.3,5.0,1931.5,347.67,PhonePe,3.8,2025-04-17,01:51:09,Thursday
251,NAS_22,Nashik,Male,Bakery,794.91,6.0,4769.46,858.5,Cash,1.1,2023-10-09,03:00:58,
252,AGR_21,Agra,Male,Electronics,322.21,8.0,2577.68,463.98,Cash,1.7,2024-07-05,21:05:58,Friday
253,,Howrah,Female,Dairy Products,903.98,3.0,2711.94,488.15,Amazon Pay,2.3,2023-12-15,13:01:00,Friday
254,AMR_32,Amritsar,Male,Household Items,849.63,8.0,6797.04,1223.47,Paytm,4.1,2024-03-14,15:25:59,Thursday
255,GWA_39,,Female,Bakery,435.63,2.0,871.26,156.83,Credit Card,4.0,,02:31:20,Tuesday
256,JAB_38,Jabalpur,Female,Pet Supplies,971.15,1.0,971.15,174.81,Amazon Pay,4.5,2023-09-24,07:48:42,Sunday
257,,Indore,Male,,779.79,8.0,6238.32,1122.9,Google Pay,2.5,2025-03-14,15:32:14,Friday
258,RAJ_25,,Female,Personal Care,239.43,5.0,1197.15,215.49,Paytm,1.6,2023-07-28,14:52:51,Friday
259,SUR_09,Surat,Female,Sports Equipment,515.51,10.0,5155.1,927.92,PhonePe,2.1,2025-01-13,21:05:39,
260,RAJ_25,Rajkot,Female,Electronics,744.5,10.0,7445.0,,Mobikwik,2.9,2025-06-09,07:37:34,Monday
261,AUR_30,Aurangabad,Male,Baby Products,867.31,1.0,867.31,156.12,Amazon Pay,2.3,2023-11-19,22:39:24,Sunday
262,AGR_21,Agra,Male,Dairy Products,56.87,9.0,511.83,92.13,Paytm,1.5,2025-01-11,05:15:21,Saturday
263,AMR_32,Amritsar,Male,Clothing,554.66,8.0,4437.28,798.71,Amazon Pay,3.9,2024-11-29,08:17:22,Friday
264,RAI_43,Raipur,Female,Stationery,785.26,9.0,7067.34,1272.12,,4.6,2024-06-01,13:57:13,Saturday
265,VAS_27,Vasai,Male,Electronics,835.34,1.0,835.34,150.36,Amazon Pay,2.2,2024-04-17,,Wednesday
266,AUR_30,Aurangabad,Female,Health & Wellness,259.49,3.0,778.47,140.12,Amazon Pay,3.3,2025-07-01,08:25:01,Tuesday
267,HOW_36,Howrah,Female,,183.56,8.0,1468.48,264.33,Debit Card,4.2,2024-06-01,08:07:53,Saturday
268,GHA_19,Ghaziabad,Male,Frozen Foods,603.55,4.0,2414.2,,Debit Card,2.8,2024-10-15,20:24:22,Tuesday
269,JOD_41,Jodhpur,,Frozen Foods,943.82,2.0,1887.64,339.78,Paytm,2.0,2024-04-23,,Tuesday
270,DEL_00,Delhi,Female,Stationery,33.06,1.0,33.06,5.95,,5.0,2025-06-24,06:06:39,Tuesday
271,MUM_01,Mumbai,Female,Fruits & Vegetables,165.27,7.0,1156.89,208.24,Debit Card,2.2,2023-09-04,23:24:22,Monday
272,AGR_21,,Female,Pet Supplies,744.78,1.0,744.78,134.06,,4.0,2024-06-28,18:07:32,Friday
273,DHA_31,Dhanbad,Male,Frozen Foods,461.36,7.0,3229.52,581.31,Google Pay,4.9,2025-01-06,05:56:05,Monday
274,RAJ_25,Rajkot,Female,Dairy Products,744.58,9.0,6701.22,1206.22,Credit Card,,2023-10-11,18:38:38,Wednesday
275,JAB_38,Jabalpur,Male,Bakery,295.16,1.0,295.16,53.13,PhonePe,4.0,2025-03-17,03:22:55,Monday
276,,Kolkata,Female,Fruits & Vegetables,100.88,2.0,201.76,36.32,Amazon Pay,4.8,2025-05-20,19:23:01,Tuesday
277,VAS_27,Vasai,Male,Beverages,699.67,7.0,4897.69,881.58,,4.6,2024-12-08,12:05:03,Sunday
278,DHA_31,,Female,Electronics,492.79,5.0,2463.95,443.51,PhonePe,4.6,2025-03-13,08:26:38,Thursday
279,JOD_41,Jodhpur,Male,Snacks,603.02,2.0,,217.09,Paytm,3.6,2025-07-08,17:11:21,Tuesday
280,RAN_35,Ranchi,Male,Snacks,174.88,2.0,349.76,62.96,Debit Card,1.3,2025-03-16,18:56:17,Sunday
281,JAI_08,Jaipur,Female,Bakery,382.47,7.0,,481.91,Paytm,4.1,2024-05-08,20:47:36,Wednesday
282,COI_37,Coimbatore,Male,Sports Equipment,394.13,7.0,2758.91,496.6,PhonePe,1.1,2023-09-10,04:06:34,Sunday
283,LUC_10,Lucknow,Male,Health & Wellness,558.08,4.0,2232.32,401.82,Debit Card,,2024-01-31,00:37:54,Wednesday
284,COI_37,Coimbatore,Male,Clothing,210.19,3.0,630.57,113.5,Cash,3.5,,21:33:38,Sunday
285,RAN_35,Ranchi,Female,Fruits & Vegetables,25.64,7.0,179.48,32.31,Cash,4.0,2023-10-10,04:20:13,Tuesday
286,VAR_28,,Female,Sports Equipment,71.23,3.0,213.69,38.46,Amazon Pay,4.2,2023-09-10,13:28:03,
287,PAT_17,Patna,Female,Beverages,742.99,9.0,6686.91,1203.64,Cash,4.0,2024-05-08,17:24:37,Wednesday
288,SRI_29,Srinagar,Female,Sports Equipment,726.28,4.0,2905.12,522.92,Cash,1.7,2025-02-26,14:21:46,Wednesday
289,CHA_45,Chandigarh,Male,Bakery,464.37,1.0,464.37,,Cash,,2024-11-29,00:42:07,Friday
290,VIS_16,Visakhapatnam,Female,Pet Supplies,7626.599999999999,126.0,5719.95,,,2.5,2025-06-06,18:34:11,Friday
291,IND_13,Indore,Female,Health & Wellness,130.02,7.0,910.14,163.83,Google Pay,1.1,2025-02-23,,Sunday
292,DHA_31,Dhanbad,Male,Stationery,743.36,10.0,7433.6,1338.05,Cash,4.7,2023-08-03,,Thursday
293,SRI_29,Srinagar,Female,Health & Wellness,545.59,10.0,5455.9,982.06,Amazon Pay,1.2,2024-04-27,10:45:48,Saturday
294,JOD_41,Jodhpur,Male,Personal Care,137.05,6.0,822.3,148.01,Credit Card,1.4,2024-10-04,08:08:05,Friday
295,THA_14,Thane,Female,Sports Equipment,780.86,2.0,1561.72,281.11,Debit Card,4.6,2024-12-09,23:11:50,Monday
296,AUR_30,Aurangabad,Female,Electronics,144.96,8.0,,208.74,Debit Card,3.8,2024-03-09,04:37:00,Saturday
297,VAS_27,Vasai,Male,Home Decor,593.03,9.0,,960.71,Paytm,2.9,,19:51:39,Wednesday
298,VAR_28,Varanasi,Male,Bakery,363.84,8.0,2910.72,523.93,Debit Card,2.2,,04:25:16,Friday
299,AGR_21,Agra,Male,Personal Care,737.36,1.0,737.36,132.72,Debit Card,4.5,2024-08-06,14:50:25,Tuesday
300,AMR_32,Amritsar,Male,Clothing,99.11,3.0,297.33,53.52,PhonePe,1.8,2025-04-11,10:43:48,Friday
301,RAI_43,Raipur,Male,Household Items,741.23,1.0,741.23,133.42,Google Pay,4.1,2023-08-24,23:56:06,Thursday
302,HUB_47,Hubli–Dharwad,Male,Sports Equipment,62.87,3.0,188.61,33.95,Debit Card,2.5,2025-02-03,20:14:19,Monday
303,KOL_02,Kolkata,Male,Clothing,584.85,6.0,3509.1,631.64,Credit Card,1.8,2024-03-18,,Monday
304,PAT_17,Patna,Male,Sports Equipment,898.28,9.0,,1455.21,Google Pay,1.1,2025-03-16,13:05:20,Sunday
305,GHA_19,Ghaziabad,Female,Dairy Products,54.96,7.0,384.72,69.25,PhonePe,2.4,2025-04-12,03:23:28,Saturday
306,AGR_21,Agra,,Frozen Foods,505.9,,2023.6,364.25,Google Pay,2.7,2025-06-27,11:37:05,Friday
307,JAB_38,Jabalpur,Female,Bakery,133.24,5.0,666.2,119.92,Credit Card,3.2,2025-01-13,19:21:51,Monday
308,GUW_44,Guwahati,Female,Pet Supplies,236.8,1.0,236.8,42.62,Mobikwik,4.7,2025-04-06,12:31:59,Sunday
309,VIS_16,Visakhapatnam,Male,Beverages,6476.16,84.0,3238.08,,Paytm,2.7,2024-09-06,20:52:41,Friday
310,GUW_44,Guwahati,,Snacks,992.15,9.0,8929.35,1607.28,Debit Card,3.9,2024-03-29,07:41:56,Friday
311,VIS_16,Visakhapatnam,Female,,700.26,3.0,2100.78,378.14,Amazon Pay,1.7,2024-12-27,18:55:32,Friday
312,SRI_29,Srinagar,,Clothing,263.43,8.0,2107.44,379.34,Mobikwik,4.6,2025-06-18,13:50:23,Wednesday
313,AUR_30,Aurangabad,Male,Household Items,688.98,1.0,688.98,124.02,Credit Card,2.6,2023-10-26,14:34:45,Thursday
314,GHA_19,Ghaziabad,Female,Health & Wellness,238.28,10.0,2382.8,428.9,Amazon Pay,3.1,2025-01-08,10:35:45,Wednesday
315,KOL_02,Kolkata,Male,Stationery,36.97,9.0,332.73,59.89,PhonePe,4.2,2025-04-16,04:19:27,Wednesday
316,MUM_01,Mumbai,Male,Household Items,876.91,2.0,1753.82,315.69,Debit Card,1.9,2024-05-27,10:25:40,Monday
317,KOL_02,Kolkata,Male,Dairy Products,215.22,7.0,1506.54,271.18,,1.8,2024-05-06,10:30:38,Monday
318,AHM_06,Ahmedabad,Female,Frozen Foods,894.92,10.0,8949.2,1610.86,Credit Card,3.4,2023-09-11,16:21:09,Monday
319,NAG_12,,Female,Frozen Foods,777.33,2.0,1554.66,279.84,Google Pay,1.6,2024-08-17,08:29:06,Saturday
320,MEE_24,Meerut,Female,Dairy Products,979.02,5.0,4895.1,,,1.4,2024-08-29,08:10:08,Thursday
321,VAS_27,Vasai,Male,Health & Wellness,490.81,10.0,4908.1,883.46,Paytm,2.1,,12:42:17,Tuesday
322,BAN_04,Bangalore,Male,Health & Wellness,178.11,4.0,712.44,128.24,Credit Card,4.6,2024-01-25,04:32:34,Thursday
323,RAJ_25,Rajkot,Male,Frozen Foods,178.15,7.0,1247.05,224.47,Paytm,3.9,2023-11-25,07:22:03,Saturday
324,AMR_32,Amritsar,Male,Frozen Foods,899.49,8.0,7195.92,1295.27,Google Pay,4.2,2024-04-13,12:30:02,Saturday
325,RAJ_25,Rajkot,Male,Dairy Products,921.58,7.0,,1161.19,Amazon Pay,1.0,2025-01-12,20:49:33,Sunday
326,VAR_28,Varanasi,Female,Sports Equipment,374.71,1.0,374.71,67.45,Cash,4.6,2023-12-24,02:22:47,Sunday
327,LUD_20,Ludhiana,Male,,776.67,6.0,4660.02,838.8,Google Pay,2.5,2024-06-04,01:20:42,
328,VIS_16,Visakhapatnam,Female,Health & Wellness,370.15,7.0,2591.05,466.39,,2.2,,07:46:37,Thursday
329,KAN_11,Kanpur,Female,Baby Products,837.21,9.0,7534.89,1356.28,Google Pay,1.9,2024-05-08,04:53:25,Wednesday
330,PAT_17,Patna,Male,Beverages,773.44,8.0,6187.52,1113.75,Paytm,3.5,2023-08-14,21:27:00,Monday
331,VIS_16,Visakhapatnam,Male,Sports Equipment,203.39,7.0,1423.73,256.27,Google Pay,2.7,2024-12-09,15:27:34,Monday
332,KOL_02,Kolkata,Female,Frozen Foods,153.24,6.0,919.44,165.5,Credit Card,,2024-11-23,17:53:02,Saturday
333,JAI_08,Jaipur,Male,Snacks,984.05,1.0,984.05,,Amazon Pay,4.4,2024-08-25,00:57:10,Sunday
334,AUR_30,Aurangabad,Male,Household Items,722.61,2.0,1445.22,260.14,Paytm,,2023-12-07,15:54:40,Thursday
335,FAR_23,Faridabad,Male,Bakery,226.14,8.0,1809.12,325.64,Debit Card,3.5,2023-10-12,00:35:46,Thursday
336,PAT_17,Patna,Male,Baby Products,317.79,4.0,1271.16,228.81,Paytm,3.3,,19:00:55,Monday
337,FAR_23,Faridabad,Male,Household Items,570.6,5.0,2853.0,513.54,Google Pay,4.4,2023-08-16,23:00:32,
338,IND_13,Indore,Male,Home Decor,157.47,,629.88,113.38,PhonePe,3.8,2023-12-02,13:15:01,Saturday
339,SRI_29,Srinagar,Male,Beverages,78.11,,156.22,28.12,Paytm,,2024-02-01,12:21:10,Thursday
340,GHA_19,Ghaziabad,Male,Beverages,881.08,2.0,1762.16,317.19,Cash,1.6,2025-04-11,12:42:14,Friday
341,IND_13,Indore,Female,Personal Care,58.7,1.0,58.7,10.57,,4.6,2024-12-09,19:20:27,Monday
342,DEL_00,Delhi,Male,Dairy Products,410.83,5.0,2054.15,369.75,Amazon Pay,4.0,2023-09-18,20:35:38,Monday
343,PUN_07,Pune,Male,Personal Care,810.42,2.0,1620.84,291.75,Paytm,3.5,2025-02-09,10:20:30,Sunday
344,SOL_46,,Female,,635.25,10.0,6352.5,1143.45,Debit Card,1.3,2023-11-06,05:45:10,Monday
345,IND_13,Indore,Male,Beverages,322.82,9.0,,522.97,Debit Card,2.7,2023-08-20,23:33:06,Sunday
346,JAI_08,Jaipur,Male,Dairy Products,565.27,6.0,3391.62,610.49,PhonePe,3.7,2024-12-25,22:18:53,Wednesday
347,AUR_30,Aurangabad,Male,Baby Products,52.14,3.0,156.42,28.16,Paytm,3.4,2024-06-24,02:30:05,Monday
348,BAN_04,Bangalore,Female,Electronics,362.43,4.0,1449.72,260.95,Paytm,4.7,2024-12-03,03:35:47,Tuesday
349,AMR_32,Amritsar,Male,,,3.0,842.52,151.65,,4.9,2025-05-14,13:59:04,Wednesday
350,HUB_47,Hubli–Dharwad,Male,Baby Products,677.42,5.0,3387.1,609.68,PhonePe,2.1,2023-08-18,08:22:30,Friday
351,MUM_01,Mumbai,Male,Health & Wellness,176.42,8.0,1411.36,254.04,Paytm,,2025-06-08,15:48:15,Sunday
352,RAI_43,Raipur,Female,Snacks,31.81,1.0,31.81,5.73,Credit Card,,,19:49:37,Tuesday
353,VAD_18,Vadodara,Female,Health & Wellness,173.34,2.0,346.68,62.4,Debit Card,2.8,,22:36:15,Sunday
354,AHM_06,Ahmedabad,Male,Sports Equipment,161.71,6.0,970.26,174.65,Credit Card,2.2,2023-09-09,13:22:47,Saturday
355,LUD_20,Ludhiana,Male,Pet Supplies,622.99,6.0,3737.94,672.83,Debit Card,2.7,,22:31:45,Sunday
356,DEL_00,Delhi,Female,Dairy Products,611.59,5.0,3057.95,550.43,,1.4,2025-04-23,15:50:26,Wednesday
357,,Agra,Male,Electronics,49.37,3.0,148.11,26.66,PhonePe,3.1,2023-08-14,16:24:36,Monday
358,SRI_29,Srinagar,Male,Baby Products,58.98,7.0,412.86,74.31,Mobikwik,2.8,2024-09-21,22:43:14,Saturday
359,GUW_44,Guwahati,Female,Health & Wellness,252.49,4.0,1009.96,181.79,Google Pay,1.8,2024-09-16,19:47:36,Monday
360,THA_14,Thane,Female,Health & Wellness,31.13,1.0,31.13,5.6,Credit Card,4.5,2024-12-14,05:16:40,Saturday
361,,Indore,Female,Stationery,495.3,6.0,2971.8,534.92,Google Pay,2.6,2023-09-20,19:16:31,Wednesday
362,CHA_45,Chandigarh,Male,Pet Supplies,699.96,10.0,6999.6,,Amazon Pay,4.3,,10:30:04,Friday
363,SUR_09,Surat,Male,Pet Supplies,320.15,7.0,2241.05,403.39,Paytm,4.4,2024-06-08,03:55:28,Saturday
364,CHE_03,Chennai,Female,Household Items,204.71,4.0,818.84,147.39,Credit Card,3.4,2023-10-05,21:39:15,Thursday
365,AUR_30,,Male,Stationery,345.12,3.0,1035.36,186.36,PhonePe,1.2,2025-01-12,03:22:43,Sunday
366,AHM_06,Ahmedabad,Female,Beverages,605.3,3.0,1815.9,326.86,Debit Card,1.7,,22:26:52,Thursday
367,LUC_10,,Male,Snacks,1568.7599999999998,126.0,1176.57,211.78,Paytm,3.1,2024-04-19,03:18:56,
368,RAJ_25,Rajkot,Male,Fruits & Vegetables,304.54,9.0,2740.86,493.35,Mobikwik,1.4,2024-01-21,14:07:53,Sunday
369,AGR_21,Agra,Female,Fruits & Vegetables,776.42,7.0,,978.29,Cash,3.7,2024-02-10,04:58:41,Saturday
370,VAR_28,Varanasi,,Frozen Foods,313.74,5.0,1568.7,282.37,Paytm,3.9,2023-08-01,13:10:05,Tuesday
371,GUW_44,Guwahati,Male,Dairy Products,763.19,4.0,3052.76,549.5,Cash,3.8,2023-08-13,02:10:22,Sunday
372,GWA_39,Gwalior,Female,Home Decor,773.94,5.0,3869.7,696.55,Google Pay,4.5,2024-11-28,12:56:38,Thursday
373,JAI_08,Jaipur,Female,Household Items,556.31,10.0,5563.1,1001.36,Debit Card,1.1,2024-03-24,06:34:44,Sunday
374,RAJ_25,Rajkot,Male,Fruits & Vegetables,485.83,4.0,1943.32,349.8,Credit Card,4.0,2025-05-19,00:44:16,Monday
375,VAD_18,Vadodara,Male,Beverages,479.45,9.0,4315.05,776.71,Google Pay,4.8,2025-05-25,20:31:48,Sunday
376,LUD_20,Ludhiana,Male,Baby Products,336.65,,336.65,60.6,Cash,2.7,2023-10-19,,Thursday
377,RAN_35,Ranchi,Female,Fruits & Vegetables,910.8,4.0,3643.2,655.78,Mobikwik,4.9,2025-07-19,20:03:28,Saturday
378,KAL_26,Kalyan,Female,Bakery,570.65,3.0,1711.95,308.15,Credit Card,,2024-10-03,05:54:50,Thursday
379,RAI_43,Raipur,Male,Baby Products,368.35,9.0,3315.15,596.73,Google Pay,1.0,2025-02-19,07:06:05,Wednesday
380,GWA_39,Gwalior,Female,Sports Equipment,809.03,10.0,8090.3,1456.25,PhonePe,2.5,,12:49:40,Friday
381,JOD_41,Jodhpur,Female,Frozen Foods,920.7,2.0,1841.4,331.45,,3.2,2023-12-11,23:41:55,Monday
382,THA_14,Thane,Female,Household Items,26.97,5.0,134.85,24.27,Mobikwik,2.6,2023-08-01,23:55:15,Tuesday
383,GUW_44,Guwahati,Female,Beverages,410.03,2.0,820.06,147.61,Mobikwik,4.1,2024-02-15,23:17:31,Thursday
384,BHO_15,Bhopal,Male,Household Items,703.87,7.0,4927.09,886.88,Debit Card,2.4,2024-05-15,03:00:26,Wednesday
385,AGR_21,Agra,Male,Baby Products,,2.0,999.76,179.96,PhonePe,4.2,2023-07-24,07:48:16,Monday
386,PAT_17,Patna,Male,Personal Care,2668.32,112.0,,320.2,Amazon Pay,1.8,2024-01-15,04:01:37,Monday
387,GUW_44,Guwahati,Male,Stationery,152.4,10.0,1524.0,274.32,Credit Card,2.5,2023-09-26,18:41:42,Tuesday
388,THA_14,Thane,Female,Beverages,913.87,4.0,3655.48,657.99,Paytm,4.5,2024-10-04,20:11:11,Friday
389,SUR_09,Surat,Male,Clothing,303.79,2.0,607.58,,Google Pay,2.9,2024-07-25,04:25:11,Thursday
390,RAN_35,Ranchi,Male,Baby Products,195.27,5.0,976.35,175.74,Amazon Pay,1.4,2025-05-29,07:25:20,Thursday
391,JAI_08,Jaipur,Female,Household Items,893.64,140.0,744.7,134.05,Credit Card,3.8,2023-08-11,01:46:47,Friday
392,,Madurai,Male,Baby Products,156.28,6.0,937.68,168.78,Amazon Pay,2.5,2024-09-26,02:57:06,Thursday
393,GWA_39,Gwalior,Male,Sports Equipment,660.16,9.0,5941.44,1069.46,,1.7,2025-07-19,13:53:49,Saturday
394,THA_14,Thane,Female,,777.41,8.0,6219.28,1119.47,,1.5,2024-01-29,21:12:29,Monday
395,SUR_09,Surat,Female,Pet Supplies,367.52,6.0,2205.12,396.92,PhonePe,2.9,2025-06-28,10:01:41,Saturday
396,JAB_38,Jabalpur,Male,Dairy Products,718.57,8.0,5748.56,1034.74,Paytm,4.1,2025-06-28,01:37:21,Saturday
397,GHA_19,Ghaziabad,Male,Baby Products,565.75,1.0,565.75,,Amazon Pay,,2023-10-22,,Sunday
398,AHM_06,Ahmedabad,Female,Beverages,110.53,3.0,331.59,59.69,Amazon Pay,1.2,2025-02-21,07:29:55,Friday
399,BAN_04,Bangalore,Female,Household Items,941.39,10.0,9413.9,,Credit Card,3.5,2025-04-30,01:32:19,Wednesday
400,THA_14,Thane,Male,Pet Supplies,993.43,10.0,9934.3,1788.17,PhonePe,4.7,2024-03-19,18:45:14,Tuesday
401,LUD_20,Ludhiana,Female,Frozen Foods,125.06,6.0,750.36,135.06,Mobikwik,3.4,2024-08-21,09:52:08,Wednesday
402,MEE_24,Meerut,Female,Fruits & Vegetables,927.02,6.0,5562.12,1001.18,Debit Card,2.1,2024-10-20,16:45:46,Sunday
403,FAR_23,,Female,,367.06,5.0,1835.3,330.35,Debit Card,,2025-02-01,16:56:27,Saturday
404,VAD_18,Vadodara,Female,Bakery,982.67,10.0,9826.7,1768.81,Google Pay,3.8,2024-05-22,09:17:07,Wednesday
405,VAD_18,Vadodara,Female,Beverages,974.96,10.0,9749.6,1754.93,Cash,4.3,2024-06-03,12:39:57,Monday
406,JAI_08,Jaipur,Female,Bakery,331.93,5.0,1659.65,298.74,Amazon Pay,2.3,2024-07-10,01:12:23,Wednesday
407,NOI_40,Noida,Male,Baby Products,721.49,2.0,1442.98,259.74,Mobikwik,4.6,2024-12-01,04:03:07,Sunday
408,NAG_12,Nagpur,Male,Pet Supplies,256.63,8.0,2053.04,369.55,Cash,4.4,2023-09-22,04:51:05,
409,JAB_38,Jabalpur,Female,Bakery,305.91,3.0,917.73,165.19,Amazon Pay,4.5,2024-09-14,23:02:06,Saturday
410,GUW_44,Guwahati,Male,Dairy Products,497.27,6.0,2983.62,537.05,Mobikwik,2.1,,03:36:01,Friday
411,NAG_12,,Female,Home Decor,226.03,10.0,2260.3,406.85,,1.7,2025-03-20,12:34:42,Thursday
412,SUR_09,Surat,Female,Health & Wellness,62.92,5.0,314.6,56.63,Paytm,3.1,2024-02-25,11:35:08,Sunday
413,AMR_32,Amritsar,Male,Fruits & Vegetables,255.74,,2301.66,414.3,Cash,2.2,2024-09-22,00:43:50,Sunday
414,NOI_40,Noida,,Fruits & Vegetables,,4.0,101.56,18.28,,3.3,2025-06-08,08:23:34,Sunday
415,RAI_43,Raipur,Female,,96.87,1.0,96.87,17.44,PhonePe,4.5,2025-04-02,16:06:29,Wednesday
416,GUW_44,Guwahati,Female,Personal Care,393.06,10.0,3930.6,707.51,Credit Card,1.5,2024-04-15,18:32:23,Monday
417,GHA_19,Ghaziabad,Female,Dairy Products,949.98,,8549.82,1538.97,Debit Card,,2023-10-19,,Thursday
418,COI_37,Coimbatore,Female,Clothing,607.07,4.0,2428.28,,Debit Card,3.8,2023-09-29,04:37:10,Friday
419,KAN_11,Kanpur,Female,,583.97,2.0,1167.94,210.23,Paytm,4.1,2024-05-10,17:35:21,Friday
420,KAL_26,Kalyan,Female,Household Items,668.05,9.0,6012.45,1082.24,Mobikwik,4.1,2024-02-21,04:42:53,Wednesday
421,JAB_38,Jabalpur,Male,Electronics,42.67,8.0,341.36,61.44,Credit Card,5.0,2025-06-12,08:31:49,Thursday
422,JOD_41,Jodhpur,Male,Electronics,868.78,4.0,3475.12,625.52,Paytm,,2024-11-04,08:34:56,Monday
423,GHA_19,Ghaziabad,Male,Sports Equipment,368.58,6.0,2211.48,398.07,Cash,5.0,2025-01-22,01:12:09,Wednesday
424,MAD_42,Madurai,Male,Home Decor,225.65,3.0,676.95,121.85,Mobikwik,1.2,2023-12-18,17:07:12,Monday
